transaction_id,date,product_id,customer_id,quantity,discount_pct
T00537,2023-11-16,P009,C0091,2.0,5.0
T00538,2023-12-28,P008,C0342,1.0,5.0
T00539,2023-12-20,P004,C0272,1.0,10.0
T00540,2023-01-10,P006,C0322,2.0,5.0
T00541,2023-10-29,P001,C0005,1.0,10.0
T00542,2023-08-19,P004,C0082,1.0,0.0
T00543,2023-08-07,P008,C0387,1.0,0.0
T00544,2023-03-07,P001,C0219,1.0,0.0
T00545,2023-04-22,P003,C0118,1.0,5.0
T00546,2023-01-13,P001,C0081,1.0,0.0
T00547,2023-03-27,P009,C0464,1.0,20.0
T00548,2023-08-22,P002,C0070,2.0,5.0
T00549,2023-03-31,P009,C0115,2.0,10.0
T00550,2023-11-10,P004,C0263,1.0,0.0
T00551,2023-02-23,P002,C0306,1.0,10.0
T00552,2023-01-12,P004,C0142,1.0,5.0
T00553,2023-07-28,P010,C0422,1.0,5.0
T00554,2023-01-14,P006,C0488,1.0,0.0
T00555,2023-05-01,P007,C0207,1.0,5.0
T00556,2023-01-20,P003,C0111,2.0,5.0
T00557,2023-03-16,P003,C0303,2.0,5.0
T00558,2023-08-31,P010,C0112,1.0,15.0
T00559,2023-08-11,P008,C0417,1.0,15.0
T00560,2023-03-11,P005,C0043,2.0,20.0
T00561,2023-11-08,P004,C0347,3.0,5.0
T00562,2023-07-30,P007,C0285,3.0,20.0
T00563,2023-04-11,P007,C0128,2.0,10.0
T00564,2023-07-05,P009,C0185,1.0,0.0
T00565,2023-05-12,P009,C0229,1.0,0.0
T00566,2023-04-21,P005,C0389,4.0,0.0
T00567,2023-05-12,P008,C0221,1.0,0.0
T00568,2023-01-20,P010,C0352,5.0,0.0
T00569,2023-01-24,P001,C0444,2.0,0.0
T00570,2023-08-15,P009,C0117,2.0,10.0
T00571,2023-06-03,P008,C0070,1.0,0.0
T00572,2023-10-20,P006,C0386,2.0,0.0
T00573,2023-08-18,P003,C0070,,10.0
T00574,2023-11-06,P003,C0110,1.0,10.0
T00575,2023-12-25,P008,C0427,1.0,20.0
T00576,2023-07-21,P005,C0132,4.0,5.0
T00577,2023-02-07,P010,C0056,2.0,0.0
T00578,2023-09-17,P007,C0477,1.0,0.0
T00579,2023-07-07,P005,C0443,1.0,0.0
T00580,2023-02-26,P008,C0089,2.0,0.0
T00581,2023-01-20,P010,C0137,2.0,0.0
T00582,2023-09-30,P010,C0131,2.0,20.0
T00583,2023-04-29,P004,C0218,2.0,0.0
T00584,2023-03-12,P002,C0176,1.0,0.0
T00585,2023-01-04,P003,C0171,2.0,0.0
T00586,2023-08-09,P008,C0475,1.0,10.0
T00587,2023-01-14,P007,C0100,4.0,0.0
T00588,2023-01-03,P002,C0480,2.0,0.0
T00589,2023-08-04,P006,C0129,1.0,0.0
T00590,2023-08-17,P009,C0057,1.0,0.0
T00591,2023-12-02,P004,C0181,3.0,0.0
T00592,2023-07-05,P009,C0246,1.0,5.0
T00593,2023-02-24,P002,C0144,1.0,0.0
T00594,2023-09-11,P002,C0051,2.0,10.0
T00595,2023-01-24,P009,C0368,1.0,5.0
T00596,2023-06-11,P007,C0459,3.0,10.0
T00597,2023-06-07,P007,C0218,1.0,0.0
T00598,2023-03-23,P001,C0104,3.0,0.0
T00599,2023-06-08,P006,C0383,1.0,0.0
T00600,2023-07-07,P007,C0055,1.0,5.0
T00601,2023-03-01,P006,C0257,4.0,5.0
T00602,2023-11-01,P006,C0346,2.0,0.0
T00603,2023-11-15,P002,C0156,1.0,10.0
T00604,2023-07-30,P006,C0053,1.0,10.0
T00605,2023-06-01,P004,C0442,2.0,10.0
T00606,2023-04-19,P009,C0329,2.0,0.0
T00607,2023-03-17,P001,C0444,5.0,5.0
T00608,2023-01-30,P008,C0187,5.0,0.0
T00609,2023-11-10,P005,C0364,2.0,5.0
T00610,2023-04-27,P001,C0150,1.0,0.0
T00611,2023-12-22,P004,C0264,1.0,0.0
T00612,2023-07-11,P001,C0250,2.0,15.0
T00613,2023-01-19,P006,C0433,1.0,5.0
T00614,2023-06-22,P002,C0298,1.0,0.0
T00615,2023-08-16,P005,C0411,1.0,0.0
T00616,2023-12-16,P007,C0423,1.0,5.0
T00617,2023-07-02,P002,C0211,1.0,15.0
T00618,2023-04-23,P006,C0025,1.0,5.0
T00619,2023-07-02,P006,C0294,3.0,20.0
T00620,2023-05-26,P005,C0341,1.0,0.0
T00621,2023-11-15,P005,C0152,1.0,5.0
T00622,2023-04-26,P003,C0024,1.0,10.0
T00623,2023-04-23,P010,C0252,2.0,5.0
T00624,2023-09-08,P010,C0060,1.0,0.0
T00625,2023-09-08,P002,C0467,2.0,5.0
T00626,2023-10-30,P007,C0434,5.0,5.0
T00627,2023-11-09,P001,C0367,1.0,10.0
T00628,2023-04-28,P006,C0066,1.0,10.0
T00629,2023-10-28,P006,C0398,1.0,10.0
T00630,2023-06-10,P003,C0053,5.0,5.0
T00631,2023-07-17,P002,C0416,3.0,0.0
T00632,2023-09-17,P002,C0106,4.0,0.0
T00633,2023-05-28,P009,C0096,1.0,10.0
T00634,2023-08-28,P005,C0476,5.0,20.0
T00635,2023-02-16,P007,C0176,1.0,0.0
T00636,2023-07-17,P005,C0039,1.0,5.0
T00637,2023-02-16,P007,C0168,3.0,0.0
T00638,2023-03-19,P004,C0042,4.0,0.0
T00639,2023-05-04,P008,C0367,1.0,5.0
T00640,2023-03-16,P010,C0104,1.0,5.0
T00641,2023-12-25,P010,C0333,1.0,0.0
T00642,2023-05-17,P007,C0204,1.0,10.0
T00643,2023-03-31,P010,C0008,1.0,10.0
T00644,2023-11-21,P005,C0463,5.0,20.0
T00645,2023-03-02,P006,C0282,2.0,0.0
T00646,2023-05-18,P005,C0396,3.0,5.0
T00647,2023-02-19,P007,C0043,3.0,0.0
T00648,2023-09-16,P002,C0435,,0.0
T00649,2023-04-17,P005,C0110,3.0,5.0
T00650,2023-04-23,P010,C0475,2.0,10.0
T00651,2023-12-16,P003,C0210,1.0,0.0
T00652,2023-09-11,P009,C0237,2.0,20.0
T00653,2023-04-28,P006,C0356,2.0,10.0
T00654,2023-07-17,P010,C0319,3.0,10.0
T00655,2023-12-03,P003,C0049,5.0,10.0
T00656,2023-12-31,P007,C0115,1.0,0.0
T00657,2023-02-20,P004,C0155,3.0,10.0
T00658,2023-09-02,P003,C0137,1.0,0.0
T00659,2023-02-04,P008,C0167,3.0,15.0
T00660,2023-10-29,P004,C0321,1.0,0.0
T00661,2023-03-10,P001,C0199,1.0,
T00662,2023-12-15,P006,C0474,1.0,5.0
T00663,2023-11-16,P010,C0071,2.0,0.0
T00664,2023-02-18,P001,C0500,1.0,0.0
T00665,2023-03-15,P005,C0007,4.0,0.0
T00666,2023-07-11,P007,C0200,1.0,15.0
T00667,2023-09-18,P006,C0336,4.0,5.0
T00668,2023-12-22,P002,C0067,2.0,0.0
T00669,2023-03-11,P004,C0493,1.0,0.0
T00670,2023-03-31,P002,C0138,1.0,0.0
T00671,2023-09-17,P001,C0242,2.0,5.0
T00672,2023-05-06,P003,C0455,2.0,10.0
T00673,2023-08-19,P003,C0213,2.0,0.0
T00674,2023-10-22,P007,C0181,1.0,0.0
T00675,2023-05-09,P001,C0254,1.0,0.0
T00676,2023-10-07,P009,C0101,5.0,0.0
T00677,2023-11-09,P006,C0351,1.0,0.0
T00678,2023-04-10,P004,C0087,1.0,10.0
T00679,2023-11-22,P003,C0185,1.0,0.0
T00680,2023-10-24,P003,C0091,3.0,
T00681,2023-07-01,P002,C0248,3.0,5.0
T00682,2023-06-23,P002,C0214,1.0,0.0
T00683,2023-11-12,P010,C0359,1.0,10.0
T00684,2023-12-30,P005,C0249,1.0,5.0
T00685,2023-07-07,P009,C0126,1.0,0.0
T00686,2023-02-26,P002,C0411,1.0,10.0
T00687,2023-01-31,P002,C0438,5.0,0.0
T00688,2023-03-25,P006,C0369,1.0,15.0
T00689,2023-06-01,P010,C0004,1.0,5.0
T00690,2023-02-05,P002,C0088,4.0,5.0
T00691,2023-08-01,P004,C0151,1.0,15.0
T00692,2023-12-30,P006,C0176,2.0,10.0
T00693,2023-04-16,P005,C0211,1.0,5.0
T00694,2023-12-08,P001,C0426,1.0,10.0
T00695,2023-08-08,P006,C0259,4.0,0.0
T00696,2023-06-12,P001,C0091,2.0,5.0
T00697,2023-08-08,P003,C0259,1.0,0.0
T00698,2023-09-27,P010,C0412,2.0,0.0
T00699,2023-04-30,P005,C0191,4.0,10.0
T00700,2023-12-02,P010,C0081,1.0,0.0
T00701,2023-07-01,P005,C0415,2.0,0.0
T00702,2023-04-16,P010,C0138,5.0,10.0
T00703,2023-08-05,P006,C0433,1.0,0.0
T00704,2023-07-24,P010,C0470,2.0,0.0
T00705,2023-03-11,P008,C0350,2.0,5.0
T00706,2023-02-13,P005,C0126,2.0,5.0
T00707,2023-11-25,P001,C0369,1.0,10.0
T00708,2023-10-28,P005,C0405,1.0,5.0
T00709,2023-08-16,P003,C0356,2.0,5.0
T00710,2023-07-03,P004,C0309,1.0,10.0
T00711,2023-04-17,P008,C0343,1.0,0.0
T00712,2023-03-25,P007,C0230,1.0,5.0
T00713,2023-12-04,P005,C0460,1.0,15.0
T00714,2023-09-07,P002,C0345,5.0,
T00715,2023-12-29,P006,C0310,1.0,0.0
T00716,2023-01-21,P006,C0441,5.0,0.0
T00717,2023-07-15,P010,C0020,1.0,5.0
T00718,2023-06-27,P010,C0369,2.0,0.0
T00719,2023-01-07,P006,C0049,,5.0
T00720,2023-03-11,P009,C0490,3.0,
T00721,2023-05-07,P008,C0135,3.0,5.0
T00722,2023-06-09,P008,C0029,1.0,0.0
T00723,2023-09-05,P001,C0048,4.0,10.0
T00724,2023-07-22,P005,C0477,1.0,0.0
T00725,2023-05-28,P007,C0269,2.0,10.0
T00726,2023-05-23,P006,C0003,5.0,5.0
T00727,2023-07-18,P005,C0258,4.0,0.0
T00728,2023-06-03,P008,C0016,5.0,15.0
T00729,2023-05-22,P003,C0094,1.0,0.0
T00730,2023-11-09,P006,C0358,1.0,20.0
T00731,2023-06-14,P005,C0134,1.0,0.0
T00732,2023-11-10,P008,C0301,2.0,0.0
T00733,2023-01-21,P004,C0327,3.0,0.0
T00734,2023-03-23,P008,C0133,1.0,0.0
T00735,2023-03-10,P010,C0312,2.0,10.0
T00736,2023-05-11,P002,C0455,1.0,5.0
T00737,2023-03-28,P009,C0482,1.0,10.0
T00738,2023-08-06,P009,C0383,2.0,0.0
T00739,2023-11-01,P010,C0032,1.0,0.0
T00740,2023-12-11,P010,C0305,3.0,5.0
T00741,2023-12-07,P006,C0269,1.0,0.0
T00742,2023-06-10,P004,C0414,3.0,5.0
T00743,2023-06-27,P004,C0025,1.0,5.0
T00744,2023-04-27,P006,C0469,1.0,0.0
T00745,2023-07-15,P005,C0316,2.0,10.0
T00746,2023-11-23,P006,C0059,3.0,10.0
T00747,2023-03-27,P007,C0213,1.0,5.0
T00748,2023-10-16,P007,C0156,1.0,0.0
T00749,2023-03-22,P009,C0496,2.0,0.0
T00750,2023-06-01,P008,C0314,1.0,0.0
T00751,2023-03-02,P006,C0276,3.0,0.0
T00752,2023-03-02,P006,C0418,3.0,0.0
T00753,2023-12-20,P005,C0389,1.0,10.0
T00754,2023-01-28,P001,C0210,1.0,5.0
T00755,2023-02-12,P009,C0444,3.0,5.0
T00756,2023-06-18,P009,C0487,1.0,0.0
T00757,2023-03-27,P009,C0427,2.0,15.0
T00758,2023-06-26,P008,C0057,1.0,0.0
T00759,2023-01-17,P010,C0185,2.0,10.0
T00760,2023-04-08,P003,C0459,1.0,20.0
T00761,2023-07-17,P001,C0054,3.0,10.0
T00762,2023-04-08,P008,C0209,1.0,20.0
T00763,2023-03-06,P007,C0368,1.0,5.0
T00764,2023-11-26,P005,C0429,3.0,0.0
T00765,2023-12-07,P010,C0342,1.0,0.0
T00766,2023-01-05,P007,C0293,1.0,0.0
T00767,2023-01-02,P010,C0340,1.0,0.0
T00768,2023-01-22,P004,C0304,1.0,5.0
T00769,2023-04-22,P009,C0252,4.0,0.0
T00770,2023-02-26,P010,C0374,3.0,10.0
T00771,2023-03-07,P002,C0438,1.0,0.0
T00772,2023-11-26,P009,C0304,2.0,0.0
T00773,2023-04-08,P009,C0112,2.0,20.0
T00774,2023-05-24,P005,C0366,4.0,0.0
T00775,2023-05-05,P001,C0006,1.0,10.0
T00776,2023-06-16,P007,C0418,2.0,10.0
T00777,2023-03-27,P010,C0191,2.0,0.0
T00778,2023-03-17,P010,C0334,1.0,5.0
T00779,2023-12-10,P004,C0432,1.0,0.0
T00780,2023-10-21,P009,C0279,1.0,10.0
T00781,2023-02-28,P006,C0382,3.0,5.0
T00782,2023-05-18,P003,C0340,1.0,0.0
T00783,2023-04-09,P006,C0013,5.0,10.0
T00784,2023-07-11,P010,C0303,1.0,0.0
T00785,2023-08-31,P006,C0044,2.0,10.0
T00786,2023-11-15,P005,C0105,4.0,15.0
T00787,2023-02-18,P002,C0160,2.0,15.0
T00788,2023-02-01,P010,C0154,4.0,10.0
T00789,2023-10-04,P010,C0242,3.0,0.0
T00790,2023-01-20,P002,C0181,1.0,20.0
T00791,2023-06-03,P007,C0014,2.0,0.0
T00792,2023-03-09,P002,C0180,1.0,5.0
T00793,2023-08-02,P006,C0377,2.0,0.0
T00794,2023-05-23,P005,C0292,1.0,20.0
T00795,2023-08-20,P004,C0264,2.0,10.0
T00796,2023-08-01,P007,C0168,2.0,10.0
T00797,2023-03-20,P008,C0214,1.0,0.0
T00798,2023-08-02,P004,C0150,1.0,10.0
T00799,2023-04-26,P001,C0016,5.0,10.0
T00800,2023-04-02,P001,C0091,1.0,5.0
T00801,2023-09-27,P001,C0120,1.0,0.0
T00802,2023-06-17,P001,C0444,1.0,0.0
T00803,2023-02-27,P005,C0253,5.0,0.0
T00804,2023-10-11,P004,C0060,5.0,0.0
T00805,2023-01-26,P009,C0266,2.0,0.0
T00806,2023-03-07,P003,C0409,4.0,0.0
T00807,2023-09-05,P007,C0031,1.0,0.0
T00808,2023-09-11,P008,C0021,5.0,0.0
T00809,2023-02-13,P006,C0219,1.0,
T00810,2023-04-07,P010,C0081,1.0,15.0
T00811,2023-02-11,P001,C0289,1.0,5.0
T00812,2023-08-15,P008,C0031,2.0,0.0
T00813,2023-09-19,P010,C0498,3.0,5.0
T00814,2023-06-16,P003,C0234,1.0,5.0
T00815,2023-10-06,P008,C0474,5.0,15.0
T00816,2023-03-30,P004,C0405,1.0,0.0
T00817,2023-06-27,P008,C0036,1.0,0.0
T00818,2023-07-16,P001,C0449,1.0,20.0
T00819,2023-11-03,P003,C0132,2.0,0.0
T00820,2023-09-24,P006,C0324,3.0,0.0
T00821,2023-09-25,P009,C0346,1.0,0.0
T00822,2023-03-15,P002,C0132,2.0,0.0
T00823,2023-01-08,P001,C0497,1.0,20.0
T00824,2023-10-24,P010,C0009,2.0,0.0
T00825,2023-06-13,P003,C0030,5.0,15.0
T00826,2023-03-26,P004,C0115,1.0,20.0
T00827,2023-03-13,P005,C0301,4.0,5.0
T00828,2023-02-24,P003,C0004,2.0,0.0
T00829,2023-02-16,P010,C0325,1.0,0.0
T00830,2023-08-26,P002,C0237,5.0,0.0
T00831,2023-04-14,P002,C0023,1.0,0.0
T00832,2023-07-29,P007,C0016,1.0,5.0
T00833,2023-02-11,P009,C0022,1.0,0.0
T00834,2023-11-12,P010,C0485,1.0,15.0
T00835,2023-09-25,P002,C0072,3.0,5.0
T00836,2023-09-20,P007,C0304,2.0,5.0
T00837,2023-12-02,P007,C0446,4.0,15.0
T00838,2023-12-31,P007,C0481,1.0,0.0
T00839,2023-09-16,P003,C0444,1.0,0.0
T00840,2023-10-10,P007,C0230,1.0,0.0
T00841,2023-04-24,P001,C0107,2.0,0.0
T00842,2023-12-29,P010,C0208,5.0,5.0
T00843,2023-02-09,P001,C0389,2.0,0.0
T00844,2023-08-08,P005,C0208,1.0,0.0
T00845,2023-05-09,P002,C0263,4.0,20.0
T00846,2023-01-08,P009,C0051,3.0,0.0
T00847,2023-04-11,P007,C0065,1.0,5.0
T00848,2023-06-25,P004,C0265,3.0,0.0
T00849,2023-04-17,P004,C0338,1.0,0.0
T00850,2023-04-11,P002,C0301,1.0,5.0
T00851,2023-09-17,P005,C0378,1.0,15.0
T00852,2023-09-03,P004,C0175,1.0,0.0
T00853,2023-10-02,P001,C0451,1.0,0.0
T00854,2023-02-01,P008,C0152,1.0,0.0
T00855,2023-05-17,P003,C0476,1.0,0.0
T00856,2023-01-12,P006,C0266,3.0,0.0
T00857,2023-10-29,P004,C0329,5.0,5.0
T00858,2023-01-16,P009,C0461,3.0,0.0
T00859,2023-05-09,P007,C0304,1.0,0.0
T00860,2023-03-04,P009,C0163,1.0,5.0
T00861,2023-04-19,P010,C0438,1.0,0.0
T00862,2023-01-21,P003,C0343,1.0,0.0
T00863,2023-06-07,P001,C0367,2.0,20.0
T00864,2023-09-26,P005,C0465,2.0,0.0
T00865,2023-06-11,P003,C0238,2.0,10.0
T00866,2023-09-17,P006,C0199,2.0,0.0
T00867,2023-04-12,P008,C0500,1.0,0.0
T00868,2023-08-11,P004,C0016,1.0,0.0
T00869,2023-02-28,P005,C0309,2.0,0.0
T00870,2023-09-04,P005,C0296,1.0,0.0
T00871,2023-05-08,P004,C0356,1.0,0.0
T00872,2023-10-10,P004,C0276,1.0,15.0
T00873,2023-11-21,P004,C0472,1.0,5.0
T00874,2023-01-25,P004,C0239,1.0,0.0
T00875,2023-05-11,P004,C0069,3.0,5.0
T00876,2023-12-19,P005,C0301,3.0,15.0
T00877,2023-07-15,P002,C0006,1.0,10.0
T00878,2023-10-08,P002,C0220,1.0,0.0
T00879,2023-06-03,P009,C0254,2.0,15.0
T00880,2023-05-13,P002,C0453,1.0,0.0
T00881,2023-08-15,P006,C0433,1.0,0.0
T00882,2023-07-08,P002,C0295,1.0,5.0
T00883,2023-09-22,P005,C0358,1.0,15.0
T00884,2023-05-14,P004,C0386,3.0,15.0
T00885,2023-07-30,P007,C0107,3.0,15.0
T00886,2023-03-01,P007,C0295,1.0,0.0
T00887,2023-12-30,P006,C0118,1.0,15.0
T00888,2023-12-30,P010,C0405,1.0,0.0
T00889,2023-08-01,P005,C0168,1.0,0.0
T00890,2023-08-04,P001,C0485,5.0,5.0
T00891,2023-08-14,P003,C0251,2.0,0.0
T00892,2023-05-11,P009,C0082,2.0,5.0
T00893,2023-03-17,P001,C0054,3.0,0.0
T00894,2023-10-13,P005,C0240,3.0,15.0
T00895,2023-10-04,P002,C0366,3.0,0.0
T00896,2023-06-05,P004,C0012,1.0,0.0
T00897,2023-09-05,P001,C0209,1.0,15.0
T00898,2023-08-06,P003,C0165,2.0,0.0
T00899,2023-07-09,P010,C0366,1.0,5.0
T00900,2023-06-12,P007,C0294,5.0,5.0
T00901,2023-06-29,P010,C0399,2.0,5.0
T00902,2023-02-03,P003,C0007,5.0,5.0
T00903,2023-02-10,P004,C0078,1.0,0.0
T00904,2023-11-03,P002,C0434,3.0,15.0
T00905,2023-12-04,P003,C0065,1.0,0.0
T00906,2023-11-10,P009,C0102,5.0,0.0
T00907,2023-03-16,P003,C0451,1.0,0.0
T00908,2023-10-06,P005,C0357,2.0,5.0
T00909,2023-06-25,P002,C0300,3.0,
T00910,2023-05-30,P004,C0287,1.0,15.0
T00911,2023-09-30,P007,C0171,1.0,10.0
T00912,2023-11-21,P007,C0077,5.0,5.0
T00913,2023-04-18,P003,C0048,1.0,15.0
T00914,2023-05-19,P005,C0255,2.0,0.0
T00915,2023-12-16,P001,C0082,1.0,5.0
T00916,2023-09-28,P010,C0383,3.0,5.0
T00917,2023-12-13,P010,C0209,2.0,0.0
T00918,2023-10-16,P010,C0209,1.0,10.0
T00919,2023-07-31,P001,C0445,1.0,0.0
T00920,2023-09-29,P005,C0459,2.0,5.0
T00921,2023-03-07,P010,C0084,1.0,10.0
T00922,2023-09-05,P009,C0010,1.0,15.0
T00923,2023-06-05,P001,C0029,2.0,15.0
T00924,2023-02-16,P001,C0304,1.0,5.0
T00925,2023-07-20,P004,C0482,1.0,5.0
T00926,2023-05-28,P004,C0465,2.0,0.0
T00927,2023-05-04,P002,C0446,1.0,0.0
T00928,2023-01-01,P009,C0116,1.0,15.0
T00929,2023-09-04,P009,C0490,1.0,15.0
T00930,2023-12-09,P002,C0269,2.0,15.0
T00931,2023-05-08,P009,C0428,2.0,0.0
T00932,2023-07-10,P006,C0047,2.0,15.0
T00933,2023-03-08,P008,C0359,1.0,15.0
T00934,2023-01-04,P010,C0448,1.0,0.0
T00935,2023-10-30,P004,C0091,1.0,5.0
T00936,2023-10-21,P002,C0053,1.0,10.0
T00937,2023-05-23,P002,C0218,4.0,5.0
T00938,2023-07-10,P009,C0348,1.0,20.0
T00939,2023-01-21,P001,C0077,1.0,0.0
T00940,2023-08-15,P007,C0204,1.0,10.0
T00941,2023-11-09,P003,C0044,2.0,10.0
T00942,2023-04-27,P003,C0156,2.0,0.0
T00943,2023-10-29,P002,C0002,2.0,15.0
T00944,2023-05-22,P010,C0357,3.0,5.0
T00945,2023-02-08,P006,C0313,1.0,0.0
T00946,2023-12-21,P010,C0057,1.0,0.0
T00947,2023-09-09,P002,C0290,1.0,0.0
T00948,2023-11-29,P010,C0471,2.0,10.0
T00949,2023-07-26,P004,C0058,2.0,15.0
T00950,2023-07-29,P010,C0254,2.0,0.0
T00951,2023-04-25,P009,C0180,2.0,0.0
T00952,2023-08-13,P009,C0493,2.0,0.0
T00953,2023-05-14,P006,C0157,4.0,5.0
T00954,2023-09-08,P004,C0035,2.0,20.0
T00955,2023-08-07,P007,C0075,3.0,5.0
T00956,2023-04-01,P001,C0432,1.0,5.0
T00957,2023-12-20,P004,C0289,2.0,5.0
T00958,2023-02-15,P005,C0371,4.0,0.0
T00959,2023-02-07,P008,C0075,1.0,10.0
T00960,2023-05-22,P002,C0329,3.0,5.0
T00961,2023-04-10,P005,C0078,2.0,5.0
T00962,2023-11-24,P006,C0255,1.0,15.0
T00963,2023-07-09,P005,C0265,2.0,10.0
T00964,2023-02-04,P009,C0487,1.0,10.0
T00965,2023-05-27,P010,C0304,5.0,15.0
T00966,2023-01-30,P001,C0067,3.0,
T00967,2023-11-30,P003,C0221,1.0,5.0
T00968,2023-03-25,P002,C0467,1.0,0.0
T00969,2023-10-08,P003,C0164,2.0,0.0
T00970,2023-12-10,P010,C0480,1.0,10.0
T00971,2023-09-27,P009,C0455,1.0,0.0
T00972,2023-06-03,P009,C0375,2.0,0.0
T00973,2023-04-12,P010,C0220,1.0,0.0
T00974,2023-08-03,P002,C0172,,10.0
T00975,2023-05-30,P003,C0254,3.0,5.0
T00976,2023-03-24,P004,C0210,4.0,0.0
T00977,2023-04-20,P009,C0188,3.0,0.0
T00978,2023-10-02,P003,C0191,3.0,10.0
T00979,2023-07-20,P007,C0389,1.0,0.0
T00980,2023-10-11,P003,C0215,1.0,0.0
T00981,2023-06-22,P007,C0375,1.0,5.0
T00982,2023-11-23,P007,C0086,3.0,5.0
T00983,2023-07-25,P009,C0474,4.0,0.0
T00984,2023-03-04,P002,C0106,2.0,5.0
T00985,2023-03-14,P006,C0332,4.0,0.0
T00986,2023-09-08,P009,C0296,2.0,10.0
T00987,2023-05-04,P002,C0019,1.0,0.0
T00988,2023-05-01,P002,C0047,1.0,0.0
T00989,2023-10-02,P005,C0065,1.0,10.0
T00990,2023-04-30,P010,C0451,1.0,10.0
T00991,2023-11-13,P010,C0475,2.0,0.0
T00992,2023-06-13,P010,C0146,1.0,0.0
T00993,2023-10-13,P008,C0434,2.0,10.0
T00994,2023-09-22,P009,C0286,2.0,10.0
T00995,2023-11-16,P002,C0382,,0.0
T00996,2023-06-10,P005,C0066,1.0,5.0
T00997,2023-11-04,P007,C0005,1.0,0.0
T00998,2023-03-30,P006,C0093,1.0,5.0
T00999,2023-05-22,P006,C0353,3.0,0.0
T01000,2023-07-22,P007,C0426,1.0,0.0
T01001,2023-11-05,P003,C0468,2.0,0.0
T01002,2023-08-15,P003,C0094,4.0,0.0
T01003,2023-11-30,P010,C0106,3.0,0.0
T01004,2023-08-10,P009,C0133,4.0,0.0
T01005,2023-02-10,P008,C0434,1.0,0.0
T01006,2023-07-15,P005,C0341,1.0,0.0
T01007,2023-03-09,P006,C0314,1.0,10.0
T01008,2023-09-21,P010,C0079,1.0,0.0
T01009,2023-01-02,P001,C0212,4.0,10.0
T01010,2023-12-27,P010,C0008,2.0,0.0
T01011,2023-05-05,P001,C0497,1.0,0.0
T01012,2023-04-20,P004,C0159,1.0,5.0
T01013,2023-03-27,P002,C0268,1.0,20.0
T01014,2023-04-30,P007,C0149,2.0,0.0
T01015,2023-05-07,P002,C0350,2.0,0.0
T01016,2023-09-12,P010,C0446,3.0,5.0
T01017,2023-07-02,P002,C0091,4.0,15.0
T01018,2023-01-16,P005,C0236,1.0,20.0
T01019,2023-03-03,P004,C0474,1.0,0.0
T01020,2023-06-07,P008,C0289,1.0,0.0
T01021,2023-09-25,P004,C0410,1.0,5.0
T01022,2023-02-04,P006,C0474,4.0,5.0
T01023,2023-09-24,P005,C0356,2.0,5.0
T01024,2023-03-05,P002,C0168,2.0,15.0
T01025,2023-02-19,P008,C0193,1.0,10.0
T01026,2023-09-12,P002,C0187,1.0,0.0
T01027,2023-05-29,P009,C0271,1.0,0.0
T01028,2023-11-21,P009,C0114,2.0,5.0
T01029,2023-10-31,P003,C0385,2.0,0.0
T01030,2023-10-03,P004,C0011,1.0,0.0
T01031,2023-12-23,P008,C0055,2.0,0.0
T01032,2023-06-21,P009,C0258,3.0,0.0
T01033,2023-07-20,P003,C0065,1.0,0.0
T01034,2023-11-20,P005,C0479,2.0,10.0
T01035,2023-02-04,P008,C0172,1.0,0.0
T01036,2023-08-04,P003,C0272,2.0,5.0
T01037,2023-03-06,P007,C0150,3.0,0.0
T01038,2023-01-08,P008,C0362,5.0,0.0
T01039,2023-10-28,P010,C0146,1.0,20.0
T01040,2023-12-09,P003,C0431,1.0,15.0
T01041,2023-11-28,P002,C0209,1.0,0.0
T01042,2023-03-17,P010,C0286,1.0,10.0
T01043,2023-06-23,P007,C0010,2.0,0.0
T01044,2023-02-16,P009,C0227,4.0,20.0
T01045,2023-01-15,P001,C0186,1.0,0.0
T01046,2023-12-27,P003,C0062,1.0,0.0
T01047,2023-05-27,P005,C0085,1.0,5.0
T01048,2023-01-26,P003,C0464,1.0,10.0
T01049,2023-11-04,P001,C0134,1.0,0.0
T01050,2023-04-03,P007,C0323,1.0,10.0
T01051,2023-08-20,P007,C0297,2.0,0.0
T01052,2023-01-21,P010,C0171,1.0,15.0
T01053,2023-11-03,P008,C0213,2.0,0.0
T01054,2023-02-07,P005,C0461,3.0,15.0
T01055,2023-10-03,P010,C0018,1.0,0.0
T01056,2023-06-06,P005,C0314,2.0,0.0
T01057,2023-06-28,P005,C0060,2.0,20.0
T01058,2023-05-12,P001,C0088,2.0,20.0
T01059,2023-11-07,P010,C0027,1.0,5.0
T01060,2023-12-14,P005,C0068,1.0,0.0
T01061,2023-01-28,P006,C0278,3.0,5.0
T01062,2023-09-17,P001,C0408,3.0,5.0
T01063,2023-03-17,P007,C0040,1.0,
T01064,2023-03-08,P001,C0109,1.0,5.0
T01065,2023-12-08,P002,C0074,1.0,0.0
T01066,2023-07-13,P002,C0066,1.0,10.0
T01067,2023-06-11,P005,C0168,2.0,10.0
T01068,2023-12-13,P010,C0262,1.0,0.0
T01069,2023-12-27,P007,C0368,1.0,5.0
T01070,2023-09-14,P001,C0274,3.0,5.0
T01071,2023-03-13,P010,C0337,1.0,5.0
T01072,2023-03-28,P001,C0358,3.0,0.0
T01073,2023-09-19,P001,C0237,2.0,5.0
T01074,2023-08-02,P006,C0215,1.0,0.0
