transaction_id,date,product_id,customer_id,quantity,discount_pct,month,month_name,quarter,day_of_week,week_number,product_name,category,base_price,city,tier,age,join_year,revenue,revenue_capped
T00182,2023-10-06,P008,C0060,2,5.0,10,Oct,4,Friday,40,Phone Stand,Accessories,19.99,Los Angeles,Silver,54,2022,37.98,37.98
T00183,2023-12-14,P005,C0202,1,15.0,12,Dec,4,Thursday,50,Keyboard,Electronics,79.99,Chicago,Bronze,24,2023,67.99,67.99
T00184,2023-04-25,P003,C0250,2,20.0,4,Apr,2,Tuesday,17,USB-C Hub,Electronics,49.99,Chicago,Silver,46,2021,79.98,79.98
T00185,2023-04-14,P010,C0362,3,5.0,4,Apr,2,Friday,15,Notebook,Stationery,9.99,Houston,Gold,52,2020,28.47,28.47
T00186,2023-04-28,P009,C0069,1,0.0,4,Apr,2,Friday,17,Desk Lamp,Accessories,39.99,Houston,Bronze,51,2020,39.99,39.99
T00187,2023-01-05,P006,C0458,5,20.0,1,Jan,1,Thursday,1,Webcam,Electronics,89.99,Chicago,Bronze,49,2022,359.96,359.96
T00188,2023-12-26,P005,C0370,1,10.0,12,Dec,4,Tuesday,52,Keyboard,Electronics,79.99,Phoenix,Gold,55,2021,71.99,71.99
T00189,2023-09-05,P003,C0021,1,0.0,9,Sep,3,Tuesday,36,USB-C Hub,Electronics,49.99,Los Angeles,Bronze,47,2021,49.99,49.99
T00190,2023-12-30,P006,C0152,4,0.0,12,Dec,4,Saturday,52,Webcam,Electronics,89.99,New York,Silver,42,2018,359.96,359.96
T00191,2023-11-17,P003,C0102,1,0.0,11,Nov,4,Friday,46,USB-C Hub,Electronics,49.99,New York,Gold,18,2023,49.99,49.99
T00192,2023-05-01,P010,C0387,1,0.0,5,May,2,Monday,18,Notebook,Stationery,9.99,Los Angeles,Silver,20,2022,9.99,9.99
T00193,2023-10-13,P006,C0488,1,0.0,10,Oct,4,Friday,41,Webcam,Electronics,89.99,Chicago,Bronze,36,2022,89.99,89.99
T00194,2023-05-29,P004,C0095,1,15.0,5,May,2,Monday,22,Monitor,Electronics,349.99,New York,Silver,43,2022,297.49,297.49
T00195,2023-03-25,P002,C0446,1,5.0,3,Mar,1,Saturday,12,Wireless Mouse,Electronics,29.99,Houston,Platinum,44,2023,28.49,28.49
T00196,2023-08-19,P008,C0361,1,5.0,8,Aug,3,Saturday,33,Phone Stand,Accessories,19.99,Houston,Bronze,59,2022,18.99,18.99
T00197,2023-10-15,P004,C0229,1,10.0,10,Oct,4,Sunday,41,Monitor,Electronics,349.99,Chicago,Gold,34,2020,314.99,314.99
T00198,2023-06-10,P009,C0125,5,10.0,6,Jun,2,Saturday,23,Desk Lamp,Accessories,39.99,New York,Silver,22,2023,179.96,179.96
T00199,2023-09-29,P007,C0258,5,15.0,9,Sep,3,Friday,39,Headphones,Audio,149.99,Phoenix,Silver,59,2022,637.46,637.46
T00200,2023-02-07,P002,C0322,1,20.0,2,Feb,1,Tuesday,6,Wireless Mouse,Electronics,29.99,Los Angeles,Gold,56,2023,23.99,23.99
T00201,2023-08-14,P004,C0487,2,0.0,8,Aug,3,Monday,33,Monitor,Electronics,349.99,New York,Bronze,23,2021,699.98,689.98
T00202,2023-05-22,P005,C0369,1,20.0,5,May,2,Monday,21,Keyboard,Electronics,79.99,Houston,Bronze,52,2019,63.99,63.99
T00203,2023-10-19,P003,C0426,1,0.0,10,Oct,4,Thursday,42,USB-C Hub,Electronics,49.99,Los Angeles,Bronze,44,2019,49.99,49.99
T00204,2023-05-31,P009,C0236,1,0.0,5,May,2,Wednesday,22,Desk Lamp,Accessories,39.99,Los Angeles,Bronze,51,2023,39.99,39.99
T00205,2023-04-24,P005,C0162,5,5.0,4,Apr,2,Monday,17,Keyboard,Electronics,79.99,New York,Bronze,55,2019,379.95,379.95
T00206,2023-08-25,P002,C0042,4,5.0,8,Aug,3,Friday,34,Wireless Mouse,Electronics,29.99,New York,Bronze,31,2020,113.96,113.96
T00207,2023-03-07,P003,C0276,1,15.0,3,Mar,1,Tuesday,10,USB-C Hub,Electronics,49.99,Chicago,Bronze,46,2018,42.49,42.49
T00208,2023-12-27,P009,C0353,1,0.0,12,Dec,4,Wednesday,52,Desk Lamp,Accessories,39.99,New York,Bronze,71,2022,39.99,39.99
T00209,2023-12-07,P007,C0068,1,5.0,12,Dec,4,Thursday,49,Headphones,Audio,149.99,Los Angeles,Platinum,55,2022,142.49,142.49
T00210,2023-09-15,P002,C0173,2,0.0,9,Sep,3,Friday,37,Wireless Mouse,Electronics,29.99,Los Angeles,Gold,66,2018,59.98,59.98
T00211,2023-09-06,P009,C0492,2,0.0,9,Sep,3,Wednesday,36,Desk Lamp,Accessories,39.99,Phoenix,Bronze,58,2021,79.98,79.98
T00212,2023-11-27,P004,C0331,1,0.0,11,Nov,4,Monday,48,Monitor,Electronics,349.99,Chicago,Silver,69,2023,349.99,349.99
T00213,2023-11-19,P009,C0125,3,5.0,11,Nov,4,Sunday,46,Desk Lamp,Accessories,39.99,New York,Silver,22,2023,113.97,113.97
T00214,2023-06-29,P002,C0170,1,10.0,6,Jun,2,Thursday,26,Wireless Mouse,Electronics,29.99,Houston,Gold,27,2019,26.99,26.99
T00215,2023-07-09,P010,C0047,4,0.0,7,Jul,3,Sunday,27,Notebook,Stationery,9.99,Los Angeles,Bronze,42,2020,39.96,39.96
T00216,2023-06-03,P004,C0261,2,5.0,6,Jun,2,Saturday,22,Monitor,Electronics,349.99,Los Angeles,Silver,72,2019,664.98,664.98
T00217,2023-07-15,P005,C0217,1,0.0,7,Jul,3,Saturday,28,Keyboard,Electronics,79.99,Houston,Gold,67,2022,79.99,79.99
T00218,2023-11-07,P002,C0305,3,0.0,11,Nov,4,Tuesday,45,Wireless Mouse,Electronics,29.99,Chicago,Bronze,42,2019,89.97,89.97
T00219,2023-09-19,P010,C0124,3,5.0,9,Sep,3,Tuesday,38,Notebook,Stationery,9.99,Chicago,Silver,39,2019,28.47,28.47
T00220,2023-05-23,P001,C0293,1,0.0,5,May,2,Tuesday,21,Laptop,Electronics,999.99,New York,Bronze,18,2021,999.99,689.98
T00221,2023-12-08,P007,C0162,1,5.0,12,Dec,4,Friday,49,Headphones,Audio,149.99,New York,Bronze,55,2019,142.49,142.49
T00222,2023-11-12,P010,C0201,4,0.0,11,Nov,4,Sunday,45,Notebook,Stationery,9.99,Los Angeles,Bronze,33,2019,39.96,39.96
T00223,2023-04-11,P001,C0454,1,0.0,4,Apr,2,Tuesday,15,Laptop,Electronics,999.99,Phoenix,Bronze,48,2018,999.99,689.98
T00224,2023-09-01,P008,C0402,1,5.0,9,Sep,3,Friday,35,Phone Stand,Accessories,19.99,Phoenix,Silver,25,2020,18.99,18.99
T00225,2023-01-12,P003,C0462,1,5.0,1,Jan,1,Thursday,2,USB-C Hub,Electronics,49.99,Los Angeles,Silver,56,2022,47.49,47.49
T00226,2023-08-27,P010,C0275,3,0.0,8,Aug,3,Sunday,34,Notebook,Stationery,9.99,Chicago,Bronze,69,2022,29.97,29.97
T00227,2023-02-18,P006,C0206,3,5.0,2,Feb,1,Saturday,7,Webcam,Electronics,89.99,Chicago,Bronze,38,2021,256.47,256.47
T00228,2023-02-11,P007,C0040,4,10.0,2,Feb,1,Saturday,6,Headphones,Audio,149.99,Los Angeles,Platinum,68,2021,539.96,539.96
T00229,2023-06-15,P010,C0273,2,10.0,6,Jun,2,Thursday,24,Notebook,Stationery,9.99,New York,Silver,56,2022,17.98,17.98
T00230,2023-03-23,P001,C0188,1,0.0,3,Mar,1,Thursday,12,Laptop,Electronics,999.99,New York,Bronze,25,2021,999.99,689.98
T00231,2023-10-18,P006,C0355,2,5.0,10,Oct,4,Wednesday,42,Webcam,Electronics,89.99,Los Angeles,Silver,40,2019,170.98,170.98
T00232,2023-06-07,P007,C0093,3,5.0,6,Jun,2,Wednesday,23,Headphones,Audio,149.99,Chicago,Silver,62,2021,427.47,427.47
T00233,2023-08-04,P006,C0042,1,0.0,8,Aug,3,Friday,31,Webcam,Electronics,89.99,New York,Bronze,31,2020,89.99,89.99
T00234,2023-06-07,P004,C0465,1,15.0,6,Jun,2,Wednesday,23,Monitor,Electronics,349.99,Los Angeles,Bronze,53,2022,297.49,297.49
T00235,2023-05-14,P001,C0379,1,15.0,5,May,2,Sunday,19,Laptop,Electronics,999.99,Los Angeles,Silver,51,2022,849.99,689.98
T00236,2023-03-08,P009,C0107,2,15.0,3,Mar,1,Wednesday,10,Desk Lamp,Accessories,39.99,Chicago,Platinum,43,2023,67.98,67.98
T00237,2023-12-02,P004,C0328,4,10.0,12,Dec,4,Saturday,48,Monitor,Electronics,349.99,Phoenix,Bronze,51,2021,1259.96,689.98
T00238,2023-01-07,P007,C0065,2,10.0,1,Jan,1,Saturday,1,Headphones,Audio,149.99,Los Angeles,Bronze,59,2023,269.98,269.98
T00239,2023-01-14,P007,C0365,5,5.0,1,Jan,1,Saturday,2,Headphones,Audio,149.99,Houston,Gold,34,2018,712.45,689.98
T00240,2023-03-14,P002,C0309,1,5.0,3,Mar,1,Tuesday,11,Wireless Mouse,Electronics,29.99,Phoenix,Gold,63,2018,28.49,28.49
T00241,2023-06-12,P001,C0484,4,10.0,6,Jun,2,Monday,24,Laptop,Electronics,999.99,Phoenix,Bronze,62,2019,3599.96,689.98
T00242,2023-03-07,P008,C0135,3,5.0,3,Mar,1,Tuesday,10,Phone Stand,Accessories,19.99,Chicago,Gold,34,2018,56.97,56.97
T00243,2023-12-13,P008,C0494,1,0.0,12,Dec,4,Wednesday,50,Phone Stand,Accessories,19.99,New York,Bronze,51,2019,19.99,19.99
T00244,2023-05-10,P007,C0389,5,0.0,5,May,2,Wednesday,19,Headphones,Audio,149.99,New York,Bronze,51,2019,749.95,689.98
T00245,2023-07-25,P008,C0024,1,15.0,7,Jul,3,Tuesday,30,Phone Stand,Accessories,19.99,New York,Silver,70,2020,16.99,16.99
T00246,2023-10-03,P003,C0028,4,0.0,10,Oct,4,Tuesday,40,USB-C Hub,Electronics,49.99,Los Angeles,Bronze,39,2022,199.96,199.96
T00247,2023-09-13,P002,C0062,4,5.0,9,Sep,3,Wednesday,37,Wireless Mouse,Electronics,29.99,Houston,Silver,23,2022,113.96,113.96
T00248,2023-09-23,P007,C0491,3,20.0,9,Sep,3,Saturday,38,Headphones,Audio,149.99,New York,Gold,27,2018,359.98,359.98
T00249,2023-01-25,P008,C0273,2,10.0,1,Jan,1,Wednesday,4,Phone Stand,Accessories,19.99,New York,Silver,56,2022,35.98,35.98
T00250,2023-10-08,P001,C0229,1,20.0,10,Oct,4,Sunday,40,Laptop,Electronics,999.99,Chicago,Gold,34,2020,799.99,689.98
T00251,2023-09-10,P010,C0020,2,5.0,9,Sep,3,Sunday,36,Notebook,Stationery,9.99,Houston,Gold,55,2022,18.98,18.98
T00252,2023-11-06,P009,C0003,1,0.0,11,Nov,4,Monday,45,Desk Lamp,Accessories,39.99,Chicago,Bronze,46,2021,39.99,39.99
T00253,2023-10-16,P004,C0421,3,10.0,10,Oct,4,Monday,42,Monitor,Electronics,349.99,Los Angeles,Bronze,20,2018,944.97,689.98
T00254,2023-06-13,P004,C0218,3,0.0,6,Jun,2,Tuesday,24,Monitor,Electronics,349.99,Houston,Gold,40,2022,1049.97,689.98
T00255,2023-04-05,P003,C0399,4,0.0,4,Apr,2,Wednesday,14,USB-C Hub,Electronics,49.99,Houston,Gold,41,2019,199.96,199.96
T00256,2023-09-27,P006,C0307,1,0.0,9,Sep,3,Wednesday,39,Webcam,Electronics,89.99,New York,Bronze,18,2022,89.99,89.99
T00257,2023-11-17,P001,C0432,3,0.0,11,Nov,4,Friday,46,Laptop,Electronics,999.99,New York,Bronze,36,2022,2999.97,689.98
T00258,2023-04-20,P006,C0136,4,0.0,4,Apr,2,Thursday,16,Webcam,Electronics,89.99,Chicago,Bronze,62,2020,359.96,359.96
T00259,2023-12-02,P002,C0397,3,0.0,12,Dec,4,Saturday,48,Wireless Mouse,Electronics,29.99,Phoenix,Silver,28,2022,89.97,89.97
T00260,2023-11-06,P009,C0432,1,5.0,11,Nov,4,Monday,45,Desk Lamp,Accessories,39.99,New York,Bronze,36,2022,37.99,37.99
T00261,2023-08-26,P002,C0003,1,10.0,8,Aug,3,Saturday,34,Wireless Mouse,Electronics,29.99,Chicago,Bronze,46,2021,26.99,26.99
T00262,2023-01-25,P007,C0193,1,0.0,1,Jan,1,Wednesday,4,Headphones,Audio,149.99,Houston,Gold,32,2021,149.99,149.99
T00263,2023-05-21,P001,C0073,2,0.0,5,May,2,Sunday,20,Laptop,Electronics,999.99,Phoenix,Silver,55,2021,1999.98,689.98
T00264,2023-04-27,P007,C0415,2,5.0,4,Apr,2,Thursday,17,Headphones,Audio,149.99,New York,Silver,67,2018,284.98,284.98
T00265,2023-01-25,P005,C0361,5,5.0,1,Jan,1,Wednesday,4,Keyboard,Electronics,79.99,Houston,Bronze,59,2022,379.95,379.95
T00266,2023-03-20,P008,C0118,1,15.0,3,Mar,1,Monday,12,Phone Stand,Accessories,19.99,Chicago,Bronze,71,2022,16.99,16.99
T00267,2023-03-09,P004,C0154,1,0.0,3,Mar,1,Thursday,10,Monitor,Electronics,349.99,New York,Silver,52,2018,349.99,349.99
T00268,2023-06-22,P010,C0209,2,15.0,6,Jun,2,Thursday,25,Notebook,Stationery,9.99,Houston,Bronze,31,2018,16.98,16.98
T00269,2023-01-12,P007,C0440,3,5.0,1,Jan,1,Thursday,2,Headphones,Audio,149.99,New York,Silver,60,2022,427.47,427.47
T00270,2023-10-15,P006,C0034,4,5.0,10,Oct,4,Sunday,41,Webcam,Electronics,89.99,New York,Gold,73,2019,341.96,341.96
T00271,2023-05-08,P005,C0137,3,0.0,5,May,2,Monday,19,Keyboard,Electronics,79.99,Houston,Silver,60,2023,239.97,239.97
T00272,2023-04-06,P004,C0318,1,0.0,4,Apr,2,Thursday,14,Monitor,Electronics,349.99,Los Angeles,Gold,54,2019,349.99,349.99
T00273,2023-04-02,P007,C0120,2,0.0,4,Apr,2,Sunday,13,Headphones,Audio,149.99,Los Angeles,Bronze,72,2020,299.98,299.98
T00274,2023-05-21,P005,C0115,1,0.0,5,May,2,Sunday,20,Keyboard,Electronics,79.99,New York,Bronze,56,2023,79.99,79.99
T00275,2023-01-31,P005,C0013,1,5.0,1,Jan,1,Tuesday,5,Keyboard,Electronics,79.99,Phoenix,Silver,20,2018,75.99,75.99
T00276,2023-11-30,P001,C0069,1,10.0,11,Nov,4,Thursday,48,Laptop,Electronics,999.99,Houston,Bronze,51,2020,899.99,689.98
T00277,2023-01-20,P002,C0425,1,10.0,1,Jan,1,Friday,3,Wireless Mouse,Electronics,29.99,Chicago,Bronze,57,2019,26.99,26.99
T00278,2023-05-26,P005,C0333,1,5.0,5,May,2,Friday,21,Keyboard,Electronics,79.99,New York,Bronze,25,2021,75.99,75.99
T00279,2023-11-12,P003,C0257,2,5.0,11,Nov,4,Sunday,45,USB-C Hub,Electronics,49.99,New York,Silver,62,2019,94.98,94.98
T00280,2023-06-09,P002,C0089,1,0.0,6,Jun,2,Friday,23,Wireless Mouse,Electronics,29.99,Houston,Silver,74,2022,29.99,29.99
T00281,2023-12-15,P004,C0047,1,20.0,12,Dec,4,Friday,50,Monitor,Electronics,349.99,Los Angeles,Bronze,42,2020,279.99,279.99
T00282,2023-02-12,P004,C0260,1,5.0,2,Feb,1,Sunday,6,Monitor,Electronics,349.99,Los Angeles,Platinum,19,2021,332.49,332.49
T00283,2023-09-11,P004,C0228,2,0.0,9,Sep,3,Monday,37,Monitor,Electronics,349.99,Los Angeles,Bronze,56,2020,699.98,689.98
T00284,2023-05-10,P004,C0447,1,0.0,5,May,2,Wednesday,19,Monitor,Electronics,349.99,Chicago,Silver,55,2019,349.99,349.99
T00285,2023-03-01,P003,C0180,2,5.0,3,Mar,1,Wednesday,9,USB-C Hub,Electronics,49.99,New York,Platinum,48,2023,94.98,94.98
T00286,2023-05-31,P007,C0010,1,5.0,5,May,2,Wednesday,22,Headphones,Audio,149.99,Phoenix,Platinum,28,2018,142.49,142.49
T00287,2023-10-14,P009,C0284,1,0.0,10,Oct,4,Saturday,41,Desk Lamp,Accessories,39.99,Houston,Silver,61,2023,39.99,39.99
T00288,2023-01-05,P005,C0377,1,10.0,1,Jan,1,Thursday,1,Keyboard,Electronics,79.99,Houston,Gold,31,2018,71.99,71.99
T00289,2023-09-23,P004,C0126,1,10.0,9,Sep,3,Saturday,38,Monitor,Electronics,349.99,Houston,Bronze,73,2019,314.99,314.99
T00290,2023-12-11,P002,C0134,1,5.0,12,Dec,4,Monday,50,Wireless Mouse,Electronics,29.99,Phoenix,Platinum,60,2023,28.49,28.49
T00291,2023-05-10,P002,C0155,1,0.0,5,May,2,Wednesday,19,Wireless Mouse,Electronics,29.99,Chicago,Bronze,20,2018,29.99,29.99
T00292,2023-09-24,P005,C0248,4,0.0,9,Sep,3,Sunday,38,Keyboard,Electronics,79.99,New York,Silver,66,2021,319.96,319.96
T00293,2023-06-27,P007,C0140,2,15.0,6,Jun,2,Tuesday,26,Headphones,Audio,149.99,Phoenix,Silver,43,2018,254.98,254.98
T00294,2023-09-10,P010,C0318,1,15.0,9,Sep,3,Sunday,36,Notebook,Stationery,9.99,Los Angeles,Gold,54,2019,8.49,8.49
T00295,2023-02-25,P010,C0436,1,0.0,2,Feb,1,Saturday,8,Notebook,Stationery,9.99,Houston,Bronze,50,2018,9.99,9.99
T00296,2023-03-24,P009,C0176,5,0.0,3,Mar,1,Friday,12,Desk Lamp,Accessories,39.99,Los Angeles,Platinum,33,2020,199.95,199.95
T00297,2023-04-09,P007,C0323,2,0.0,4,Apr,2,Sunday,14,Headphones,Audio,149.99,Los Angeles,Silver,73,2018,299.98,299.98
T00298,2023-05-29,P005,C0174,1,0.0,5,May,2,Monday,22,Keyboard,Electronics,79.99,Houston,Platinum,64,2020,79.99,79.99
T00299,2023-11-25,P010,C0481,2,5.0,11,Nov,4,Saturday,47,Notebook,Stationery,9.99,New York,Bronze,48,2018,18.98,18.98
T00300,2023-06-05,P010,C0074,3,20.0,6,Jun,2,Monday,23,Notebook,Stationery,9.99,Los Angeles,Platinum,29,2023,23.98,23.98
T00301,2023-07-09,P010,C0351,3,0.0,7,Jul,3,Sunday,27,Notebook,Stationery,9.99,Los Angeles,Silver,22,2019,29.97,29.97
T00302,2023-09-20,P006,C0143,1,0.0,9,Sep,3,Wednesday,38,Webcam,Electronics,89.99,Houston,Silver,26,2023,89.99,89.99
T00303,2023-03-21,P003,C0455,1,15.0,3,Mar,1,Tuesday,12,USB-C Hub,Electronics,49.99,Houston,Bronze,40,2023,42.49,42.49
T00304,2023-09-09,P005,C0292,1,0.0,9,Sep,3,Saturday,36,Keyboard,Electronics,79.99,New York,Bronze,22,2023,79.99,79.99
T00305,2023-04-07,P008,C0398,4,20.0,4,Apr,2,Friday,14,Phone Stand,Accessories,19.99,Chicago,Platinum,51,2023,63.97,63.97
T00306,2023-09-17,P001,C0112,2,5.0,9,Sep,3,Sunday,37,Laptop,Electronics,999.99,Chicago,Gold,28,2023,1899.98,689.98
T00307,2023-09-17,P001,C0206,1,15.0,9,Sep,3,Sunday,37,Laptop,Electronics,999.99,Chicago,Bronze,38,2021,849.99,689.98
T00308,2023-04-13,P007,C0131,4,0.0,4,Apr,2,Thursday,15,Headphones,Audio,149.99,Chicago,Platinum,36,2018,599.96,599.96
T00309,2023-02-09,P005,C0369,4,0.0,2,Feb,1,Thursday,6,Keyboard,Electronics,79.99,Houston,Bronze,52,2019,319.96,319.96
T00310,2023-09-30,P005,C0110,5,0.0,9,Sep,3,Saturday,39,Keyboard,Electronics,79.99,Chicago,Silver,28,2021,399.95,399.95
T00311,2023-04-11,P001,C0370,4,0.0,4,Apr,2,Tuesday,15,Laptop,Electronics,999.99,Phoenix,Gold,55,2021,3999.96,689.98
T00312,2023-12-25,P009,C0067,5,0.0,12,Dec,4,Monday,52,Desk Lamp,Accessories,39.99,Los Angeles,Bronze,58,2018,199.95,199.95
T00313,2023-11-04,P001,C0382,1,20.0,11,Nov,4,Saturday,44,Laptop,Electronics,999.99,Phoenix,Bronze,73,2019,799.99,689.98
T00314,2023-08-09,P005,C0086,3,10.0,8,Aug,3,Wednesday,32,Keyboard,Electronics,79.99,New York,Bronze,51,2018,215.97,215.97
T00315,2023-11-04,P010,C0275,3,5.0,11,Nov,4,Saturday,44,Notebook,Stationery,9.99,Chicago,Bronze,69,2022,28.47,28.47
T00316,2023-05-04,P009,C0227,1,0.0,5,May,2,Thursday,18,Desk Lamp,Accessories,39.99,Los Angeles,Bronze,59,2018,39.99,39.99
T00317,2023-08-19,P004,C0460,1,10.0,8,Aug,3,Saturday,33,Monitor,Electronics,349.99,Chicago,Silver,70,2021,314.99,314.99
T00318,2023-06-27,P008,C0438,5,10.0,6,Jun,2,Tuesday,26,Phone Stand,Accessories,19.99,Chicago,Silver,58,2021,89.96,89.96
T00319,2023-03-04,P006,C0325,1,0.0,3,Mar,1,Saturday,9,Webcam,Electronics,89.99,New York,Bronze,41,2022,89.99,89.99
T00320,2023-04-26,P003,C0010,4,15.0,4,Apr,2,Wednesday,17,USB-C Hub,Electronics,49.99,Phoenix,Platinum,28,2018,169.97,169.97
T00321,2023-07-10,P004,C0489,1,0.0,7,Jul,3,Monday,28,Monitor,Electronics,349.99,Houston,Gold,47,2022,349.99,349.99
T00322,2023-03-03,P002,C0417,1,0.0,3,Mar,1,Friday,9,Wireless Mouse,Electronics,29.99,Los Angeles,Bronze,62,2020,29.99,29.99
T00323,2023-09-13,P001,C0397,1,0.0,9,Sep,3,Wednesday,37,Laptop,Electronics,999.99,Phoenix,Silver,28,2022,999.99,689.98
T00324,2023-01-07,P008,C0384,1,10.0,1,Jan,1,Saturday,1,Phone Stand,Accessories,19.99,Houston,Platinum,45,2023,17.99,17.99
T00325,2023-06-04,P001,C0355,2,5.0,6,Jun,2,Sunday,22,Laptop,Electronics,999.99,Los Angeles,Silver,40,2019,1899.98,689.98
T00326,2023-04-02,P001,C0435,2,0.0,4,Apr,2,Sunday,13,Laptop,Electronics,999.99,Houston,Platinum,45,2022,1999.98,689.98
T00327,2023-01-14,P004,C0288,1,0.0,1,Jan,1,Saturday,2,Monitor,Electronics,349.99,Phoenix,Bronze,47,2023,349.99,349.99
T00328,2023-08-17,P010,C0459,1,0.0,8,Aug,3,Thursday,33,Notebook,Stationery,9.99,Los Angeles,Gold,60,2018,9.99,9.99
T00329,2023-03-27,P010,C0112,1,0.0,3,Mar,1,Monday,13,Notebook,Stationery,9.99,Chicago,Gold,28,2023,9.99,9.99
T00330,2023-05-13,P006,C0486,1,0.0,5,May,2,Saturday,19,Webcam,Electronics,89.99,Chicago,Bronze,65,2023,89.99,89.99
T00331,2023-07-02,P009,C0024,3,0.0,7,Jul,3,Sunday,26,Desk Lamp,Accessories,39.99,New York,Silver,70,2020,119.97,119.97
T00332,2023-03-03,P001,C0291,1,0.0,3,Mar,1,Friday,9,Laptop,Electronics,999.99,Chicago,Silver,37,2023,999.99,689.98
T00333,2023-08-07,P007,C0339,1,15.0,8,Aug,3,Monday,32,Headphones,Audio,149.99,Phoenix,Silver,62,2022,127.49,127.49
T00334,2023-09-03,P010,C0326,1,5.0,9,Sep,3,Sunday,35,Notebook,Stationery,9.99,New York,Gold,28,2021,9.49,9.49
T00335,2023-08-18,P005,C0168,1,10.0,8,Aug,3,Friday,33,Keyboard,Electronics,79.99,Chicago,Bronze,66,2019,71.99,71.99
T00336,2023-03-20,P008,C0438,1,0.0,3,Mar,1,Monday,12,Phone Stand,Accessories,19.99,Chicago,Silver,58,2021,19.99,19.99
T00337,2023-05-29,P007,C0109,1,0.0,5,May,2,Monday,22,Headphones,Audio,149.99,Chicago,Silver,38,2021,149.99,149.99
T00338,2023-05-18,P004,C0428,3,0.0,5,May,2,Thursday,20,Monitor,Electronics,349.99,Phoenix,Silver,62,2018,1049.97,689.98
T00339,2023-11-10,P004,C0190,4,0.0,11,Nov,4,Friday,45,Monitor,Electronics,349.99,Chicago,Silver,35,2020,1399.96,689.98
T00340,2023-03-06,P006,C0490,3,0.0,3,Mar,1,Monday,10,Webcam,Electronics,89.99,Los Angeles,Gold,24,2019,269.97,269.97
T00341,2023-01-13,P006,C0355,1,15.0,1,Jan,1,Friday,2,Webcam,Electronics,89.99,Los Angeles,Silver,40,2019,76.49,76.49
T00342,2023-08-01,P009,C0196,1,15.0,8,Aug,3,Tuesday,31,Desk Lamp,Accessories,39.99,Chicago,Bronze,62,2023,33.99,33.99
T00343,2023-08-30,P005,C0033,2,0.0,8,Aug,3,Wednesday,35,Keyboard,Electronics,79.99,Houston,Bronze,47,2020,159.98,159.98
T00344,2023-08-01,P008,C0205,2,0.0,8,Aug,3,Tuesday,31,Phone Stand,Accessories,19.99,Houston,Bronze,43,2023,39.98,39.98
T00345,2023-06-30,P005,C0312,5,20.0,6,Jun,2,Friday,26,Keyboard,Electronics,79.99,Chicago,Silver,32,2022,319.96,319.96
T00346,2023-12-04,P002,C0420,1,0.0,12,Dec,4,Monday,49,Wireless Mouse,Electronics,29.99,Houston,Bronze,68,2022,29.99,29.99
T00347,2023-06-22,P006,C0182,1,5.0,6,Jun,2,Thursday,25,Webcam,Electronics,89.99,Chicago,Bronze,34,2018,85.49,85.49
T00348,2023-06-09,P009,C0491,2,20.0,6,Jun,2,Friday,23,Desk Lamp,Accessories,39.99,New York,Gold,27,2018,63.98,63.98
T00349,2023-06-13,P003,C0147,3,20.0,6,Jun,2,Tuesday,24,USB-C Hub,Electronics,49.99,Houston,Silver,18,2021,119.98,119.98
T00350,2023-07-07,P001,C0427,3,0.0,7,Jul,3,Friday,27,Laptop,Electronics,999.99,New York,Gold,30,2023,2999.97,689.98
T00351,2023-07-10,P001,C0268,2,0.0,7,Jul,3,Monday,28,Laptop,Electronics,999.99,New York,Bronze,30,2019,1999.98,689.98
T00352,2023-11-04,P003,C0011,5,0.0,11,Nov,4,Saturday,44,USB-C Hub,Electronics,49.99,Houston,Platinum,59,2019,249.95,249.95
T00353,2023-09-13,P010,C0070,2,15.0,9,Sep,3,Wednesday,37,Notebook,Stationery,9.99,Houston,Platinum,34,2020,16.98,16.98
T00354,2023-07-02,P005,C0256,4,15.0,7,Jul,3,Sunday,26,Keyboard,Electronics,79.99,Chicago,Bronze,33,2021,271.97,271.97
T00355,2023-04-27,P003,C0396,5,5.0,4,Apr,2,Thursday,17,USB-C Hub,Electronics,49.99,Phoenix,Silver,22,2023,237.45,237.45
T00356,2023-10-09,P009,C0219,3,10.0,10,Oct,4,Monday,41,Desk Lamp,Accessories,39.99,New York,Bronze,46,2020,107.97,107.97
T00357,2023-07-15,P008,C0297,1,10.0,7,Jul,3,Saturday,28,Phone Stand,Accessories,19.99,Phoenix,Bronze,62,2021,17.99,17.99
T00358,2023-02-03,P003,C0409,1,5.0,2,Feb,1,Friday,5,USB-C Hub,Electronics,49.99,Phoenix,Platinum,65,2018,47.49,47.49
T00359,2023-02-21,P009,C0362,2,10.0,2,Feb,1,Tuesday,8,Desk Lamp,Accessories,39.99,Houston,Gold,52,2020,71.98,71.98
T00360,2023-04-22,P006,C0259,1,5.0,4,Apr,2,Saturday,16,Webcam,Electronics,89.99,Los Angeles,Bronze,61,2019,85.49,85.49
T00361,2023-09-09,P007,C0003,1,5.0,9,Sep,3,Saturday,36,Headphones,Audio,149.99,Chicago,Bronze,46,2021,142.49,142.49
T00362,2023-03-23,P004,C0084,1,0.0,3,Mar,1,Thursday,12,Monitor,Electronics,349.99,Phoenix,Platinum,44,2021,349.99,349.99
T00363,2023-08-20,P004,C0156,1,10.0,8,Aug,3,Sunday,33,Monitor,Electronics,349.99,New York,Bronze,67,2018,314.99,314.99
